gene	esophagus1	esophagus2	esophagus3	esophagus4	sigmoid_colon1	sigmoid_colon2	sigmoid_colon3	sigmoid_colon4
ENSG00000139174.10	30	65	210	134	270	385	563	229
ENSG00000257225.1	1	3	5	1	0	1	4	1
ENSG00000258068.1	0	0	0	0	0	5	3	0
ENSG00000257510.1	0	0	0	0	0	0	0	0
ENSG00000257687.1	0	0	0	0	0	0	0	0
ENSG00000257405.1	0	0	0	0	0	0	0	0
ENSG00000257164.5	0	0	0	0	0	0	0	0
ENSG00000240759.1	0	0	0	0	0	0	0	0
ENSG00000257114.2	0	0	0	0	0	2	0	0
ENSG00000271272.1	0	0	0	0	0	0	0	0
ENSG00000257849.1	0	0	0	0	0	0	0	0
ENSG00000257373.1	0	0	0	0	0	0	0	0
ENSG00000257927.1	0	0	0	0	0	0	0	0
ENSG00000258331.1	0	0	0	1	0	0	1	0
ENSG00000173157.16	0	0	0	0	0	0	3	0
ENSG00000241251.2	0	0	0	0	0	0	0	0
ENSG00000257813.2	0	0	0	0	0	0	0	0
ENSG00000271508.1	0	0	0	0	0	0	0	0
ENSG00000257907.2	0	0	0	0	0	0	0	0
ENSG00000129317.14	873	1399	1536	2211	443	624	661	746
ENSG00000257896.1	3	0	0	0	0	0	0	0
ENSG00000198001.13	637	886	939	1039	505	674	674	586
ENSG00000151239.13	2820	5781	2713	7290	1047	2063	1464	1935
ENSG00000139173.9	457	619	439	1218	147	331	287	319
ENSG00000258212.1	0	0	0	0	0	0	0	0
ENSG00000257947.1	0	0	0	1	0	0	0	0
ENSG00000257864.1	0	0	0	0	0	0	0	0
ENSG00000275286.1	0	0	0	0	0	0	0	1
ENSG00000184613.10	7	6	192	69	54	37	90	117
ENSG00000201788.1	0	0	0	0	0	0	0	0
ENSG00000185610.6	0	0	0	0	0	6	0	6
ENSG00000257319.1	0	0	0	0	0	0	0	1
ENSG00000257331.1	0	0	0	0	0	0	0	0
ENSG00000257572.1	0	0	0	0	0	0	0	0
ENSG00000199556.1	0	0	0	0	0	0	0	0
ENSG00000134297.6	6	58	20	18	12	13	25	22
ENSG00000257738.2	0	0	0	0	0	0	0	0
ENSG00000177119.15	958	2639	2947	1593	3310	6013	5982	5404
ENSG00000278351.1	0	0	6	5	17	37	70	15
ENSG00000257368.2	0	0	3	5	8	1	9	3
ENSG00000257657.2	0	0	3	0	0	0	0	0
ENSG00000283545.1	0	0	0	0	2	0	0	0
ENSG00000273015.2	219	272	611	397	235	586	434	842
ENSG00000189079.15	1835	1675	3055	2889	1440	2626	2046	2416
ENSG00000278475.1	4	1	18	49	2	15	29	7
ENSG00000265093.2	21	12	20	24	18	13	17	8
ENSG00000270429.1	0	0	0	0	0	0	0	0
ENSG00000139218.17	3000	4623	5814	5638	2661	4526	3938	4603
ENSG00000239397.1	0	0	0	0	0	0	0	0
ENSG00000111371.15	2404	5433	7258	8733	5138	11493	9327	11572
ENSG00000274591.1	0	1	26	7	2	36	23	8
ENSG00000134294.13	11799	16590	22382	18894	5259	13496	9602	10746
ENSG00000258096.1	0	0	0	1	0	0	0	0
ENSG00000257261.5	0	43	81	21	23	124	49	40
ENSG00000257496.1	0	0	2	0	1	0	0	0
ENSG00000275481.1	3	44	90	47	30	84	84	20
ENSG00000278896.1	9	1	57	28	5	27	34	19
ENSG00000272369.1	2	18	28	13	10	22	37	1
ENSG00000272963.1	0	0	8	4	2	26	29	3
ENSG00000271642.1	0	0	0	0	0	0	0	0
ENSG00000139209.15	66	132	134	67	12	16	30	42
ENSG00000274723.1	0	0	1	0	0	1	6	1
ENSG00000139211.6	86	187	195	80	1215	1127	2033	1965
ENSG00000179715.12	8	100	66	50	127	111	120	188
ENSG00000258352.1	0	0	1	0	0	1	2	0
ENSG00000263838.1	7	0	6	0	8	10	2	5
ENSG00000247774.6	2	54	35	13	0	7	13	8
ENSG00000257925.1	0	0	0	1	0	0	0	0
ENSG00000258181.1	4	5	5	1	10	12	7	12
ENSG00000276454.1	0	0	0	0	0	2	0	0
ENSG00000258116.1	0	0	0	0	0	0	0	0
ENSG00000199566.1	0	0	0	0	0	0	0	0
ENSG00000257924.1	0	0	1	0	0	0	0	1
ENSG00000264906.1	0	0	0	0	0	0	0	0
ENSG00000257906.1	0	0	0	0	0	0	0	0
ENSG00000258369.1	0	0	0	0	0	0	0	0
ENSG00000257807.1	0	0	0	0	0	0	0	0
ENSG00000257905.1	0	0	0	0	0	0	0	0
ENSG00000005175.9	358	658	678	844	465	924	690	825
ENSG00000276390.1	0	1	11	10	1	14	4	9
ENSG00000257433.5	1	3	30	6	6	12	12	4
ENSG00000111405.8	3143	1402	1208	1642	8	18	13	5
ENSG00000280054.1	21	1	11	42	5	1	8	2
ENSG00000274902.1	0	0	3	0	0	6	0	0
ENSG00000079337.15	750	642	1385	1697	588	486	425	433
ENSG00000211584.13	1184	843	1043	736	384	757	705	700
ENSG00000277173.1	0	0	3	6	0	1	5	0
ENSG00000061273.17	1011	1462	1853	1340	1650	1696	2651	1597
ENSG00000268069.2	11	17	67	4	23	12	9	10
ENSG00000276691.1	0	0	4	5	13	1	2	0
ENSG00000274737.1	8	13	25	25	22	25	45	10
ENSG00000257488.5	0	0	6	6	0	0	0	0
ENSG00000111424.10	1589	1319	947	1298	67	54	29	36
ENSG00000205537.2	0	0	0	0	0	0	0	0
ENSG00000278385.1	0	4	12	2	0	0	0	0
ENSG00000279840.1	0	0	0	0	0	0	0	0
ENSG00000134291.11	338	1224	690	947	282	1063	475	875
ENSG00000139219.17	0	0	1	1	2	1	0	0
ENSG00000258203.5	0	0	0	0	0	0	0	0
ENSG00000257985.1	0	0	0	0	0	0	0	0
ENSG00000257955.1	0	0	0	0	0	0	0	0
ENSG00000276814.1	0	25	4	17	0	4	3	11
ENSG00000079387.13	336	842	683	727	241	669	576	722
ENSG00000240399.1	5	1	23	26	10	9	0	4
ENSG00000222635.1	0	0	0	0	0	0	0	0
ENSG00000226138.4	0	0	0	0	0	0	0	0
ENSG00000152556.15	556	1537	1215	1133	999	1758	1881	1944
ENSG00000275770.1	0	0	3	5	0	0	0	0
ENSG00000177981.10	434	811	696	658	444	902	636	850
ENSG00000274124.1	0	0	11	7	9	1	3	1
ENSG00000258051.1	0	0	0	0	0	0	0	0
ENSG00000257885.1	0	0	0	0	5	0	0	0
ENSG00000257848.1	0	0	0	0	0	0	0	0
ENSG00000177875.4	9	39	24	6	16	46	63	41
ENSG00000279875.1	0	1	1	0	0	0	0	0
ENSG00000269514.1	23	1	49	17	2	12	45	25
ENSG00000172640.3	0	0	0	0	0	0	0	0
ENSG00000258234.1	0	0	0	0	0	0	0	0
ENSG00000275228.1	0	0	0	0	3	0	0	0
ENSG00000187166.1	0	0	0	0	20	31	64	26
ENSG00000258273.1	0	6	0	0	0	6	14	0
ENSG00000167528.12	316	657	870	452	454	685	824	892
ENSG00000257735.1	1	1	8	0	23	11	52	29
ENSG00000257763.1	0	0	0	0	0	0	0	0
ENSG00000273765.1	0	0	3	0	4	14	10	8
ENSG00000258024.1	0	0	0	0	0	0	0	0
ENSG00000257792.1	0	0	0	0	0	0	0	0
ENSG00000273434.1	0	0	0	0	0	0	0	0
ENSG00000226413.2	0	0	1	0	0	0	0	0
ENSG00000139223.2	0	0	2	0	24	12	18	3
ENSG00000177627.9	33	111	27	70	10	24	51	4
ENSG00000258121.1	0	4	0	2	0	0	1	0
ENSG00000240443.1	0	0	0	0	0	0	0	0
ENSG00000197376.2	0	0	1	0	8	8	24	0
ENSG00000198678.5	0	0	0	0	0	0	0	0
ENSG00000167531.6	0	0	0	0	0	0	0	0
ENSG00000224709.1	0	0	0	0	0	0	0	0
ENSG00000139620.12	391	826	762	763	269	710	461	565
ENSG00000221491.2	0	0	0	0	0	0	2	0
ENSG00000281842.2	0	0	0	0	0	0	0	0
ENSG00000206612.1	5	21	8	14	5	1	5	0
ENSG00000207313.1	11	8	13	14	2	2	0	0
ENSG00000129315.9	917	1360	1663	1717	590	1427	1129	1356
ENSG00000257987.5	0	0	0	0	0	0	0	0
ENSG00000257653.1	0	0	0	0	0	0	0	0
ENSG00000174233.11	1076	1160	990	883	777	893	887	754
ENSG00000264201.1	0	0	0	1	0	0	0	0
ENSG00000257660.5	0	2	0	2	0	2	0	0
ENSG00000271547.1	0	0	2	0	2	0	0	3
ENSG00000207467.1	0	0	0	0	0	0	0	0
ENSG00000167535.7	409	410	307	386	252	398	215	243
ENSG00000174243.9	1581	2331	2027	2423	641	1565	2050	1568
ENSG00000172602.9	26	13	21	153	6	1	69	3
ENSG00000199394.1	0	0	0	0	0	0	0	0
ENSG00000239617.1	0	0	0	0	0	0	0	0
ENSG00000272822.1	0	0	0	0	0	0	0	0
ENSG00000139537.10	0	0	5	0	0	1	4	2
ENSG00000134285.10	157	92	199	198	70	63	106	46
ENSG00000255863.2	0	0	0	0	0	0	0	0
ENSG00000134287.9	1723	2145	1532	2115	519	1266	1114	1209
ENSG00000169884.13	4	13	26	13	6	11	1	8
ENSG00000200303.1	0	0	0	0	0	0	0	0
ENSG00000125084.11	0	6	1	0	0	0	0	0
ENSG00000181418.7	20	13	8	22	0	0	6	0
ENSG00000258283.1	0	0	0	0	0	0	0	0
ENSG00000257913.2	8	15	12	5	0	0	1	0
ENSG00000181929.11	646	1163	843	991	379	924	730	912
ENSG00000167548.14	6730	3123	4030	5929	2283	1670	2588	1515
ENSG00000167550.10	0	5	1	6	0	8	2	3
ENSG00000277672.1	0	0	0	0	0	0	0	0
ENSG00000139549.2	0	5	7	11	20	1	6	2
ENSG00000257346.1	0	0	0	0	0	0	0	0
ENSG00000139636.15	415	457	933	582	639	770	1027	573
ENSG00000123416.15	6215	17389	7192	17782	4282	8289	7911	7332
ENSG00000258017.1	15	0	18	21	0	9	4	5
ENSG00000200309.1	0	0	0	0	0	0	0	0
ENSG00000167552.13	731	1266	1509	346	4585	8730	8264	7964
ENSG00000167553.14	6579	9772	5862	14397	288	737	760	746
ENSG00000274017.1	0	0	2	0	0	0	1	1
ENSG00000258101.2	7	17	1	6	0	0	0	7
ENSG00000258232.2	0	0	0	2	0	0	0	0
ENSG00000258334.1	0	0	0	13	0	0	0	0
ENSG00000135406.13	0	0	5	4	307	168	622	590
ENSG00000135451.12	126	132	164	434	1	2	2	3
ENSG00000186897.4	0	0	0	0	0	0	0	0
ENSG00000178401.14	0	29	2	7	3	6	0	3
ENSG00000123352.17	238	218	412	526	325	398	366	384
ENSG00000257954.1	2	0	32	36	32	4	8	13
ENSG00000257464.1	0	0	0	0	0	0	0	0
ENSG00000135519.6	18	0	1	1	20	1	12	4
ENSG00000187778.13	975	964	1115	1234	444	612	747	776
ENSG00000110844.13	319	499	600	358	393	746	447	403
ENSG00000257964.1	0	0	3	0	0	0	0	0
ENSG00000135436.8	1	43	13	3	3	7	15	2
ENSG00000199237.1	1	0	4	9	3	1	0	1
ENSG00000258284.1	13	0	7	22	0	4	1	3
ENSG00000257243.1	0	0	18	3	10	10	6	8
ENSG00000258104.1	0	0	0	0	0	0	0	0
ENSG00000161791.13	250	557	807	518	609	786	678	821
ENSG00000139644.12	12446	17148	9317	13112	2570	6234	4629	5913
ENSG00000257570.1	0	0	0	0	0	3	0	0
ENSG00000257730.1	0	0	0	0	0	0	0	0
ENSG00000167566.16	521	437	622	209	546	483	602	454
ENSG00000258057.5	16	7	15	0	0	46	34	24
ENSG00000186666.5	98	120	141	144	52	152	76	146
ENSG00000257253.2	5	0	2	0	0	0	0	0
ENSG00000242041.1	0	0	0	0	0	0	0	0
ENSG00000135472.8	22	8	123	5	158	70	135	283
ENSG00000258135.5	0	0	0	0	0	0	0	0
ENSG00000257771.5	10	0	2	16	0	0	0	0
ENSG00000167580.7	0	0	0	0	0	0	0	0
ENSG00000257588.1	4	1	6	0	0	0	0	0
ENSG00000257378.1	0	1	0	0	0	0	0	0
ENSG00000161798.6	706	357	288	97	0	0	0	0
ENSG00000086159.12	34	0	9	3	11	15	8	26
ENSG00000161800.12	679	1467	865	1685	174	1083	552	595
ENSG00000110881.11	198	83	170	53	181	134	130	183
ENSG00000066117.14	931	740	979	750	325	443	423	462
ENSG00000167588.12	35	0	5	11	4	25	5	756
ENSG00000178449.8	45	132	75	56	42	209	74	132
ENSG00000272368.2	1	35	20	23	7	14	32	21
ENSG00000139624.12	441	490	772	438	322	556	449	494
ENSG00000050405.13	1569	3077	2295	2433	1285	1062	1041	1136
ENSG00000257298.1	66	45	189	279	46	53	80	15
ENSG00000257531.2	6	9	21	22	14	10	5	3
ENSG00000257256.1	0	0	0	0	0	0	0	0
ENSG00000221604.1	0	0	0	0	0	0	0	0
ENSG00000212496.1	0	0	2	0	0	0	3	0
ENSG00000278842.1	0	0	2	15	6	1	1	0
ENSG00000185958.9	0	0	0	0	0	0	0	0
ENSG00000244266.1	0	0	0	0	0	0	0	1
ENSG00000161813.21	1340	1924	2186	2761	958	2204	2431	2157
ENSG00000066084.12	4897	3533	3746	6745	975	1729	1327	1665
ENSG00000207136.1	0	0	2	19	1	0	3	6
ENSG00000200183.1	24	3	6	6	4	1	3	0
ENSG00000200428.1	15	0	19	22	3	6	6	1
ENSG00000271018.1	0	0	2	1	0	0	2	0
ENSG00000123268.8	239	571	501	469	201	787	374	490
ENSG00000271490.1	0	0	0	0	0	0	0	0
ENSG00000243075.3	0	0	4	1	0	0	0	0
ENSG00000186452.10	0	0	0	3	0	0	0	0
ENSG00000271621.1	0	0	0	0	0	0	0	0
ENSG00000185432.11	1703	3517	4493	1002	3344	7878	5537	7589
ENSG00000274156.1	0	0	0	5	0	14	1	2
ENSG00000199740.1	0	0	1	1	0	0	0	0
ENSG00000271596.1	0	0	0	0	2	4	0	0
ENSG00000214511.3	0	0	1	0	0	5	0	2
ENSG00000274797.1	0	0	5	2	0	0	0	5
ENSG00000110911.14	1113	2000	1771	4191	698	1171	944	908
ENSG00000272028.1	0	0	9	23	4	2	1	4
ENSG00000199903.1	0	0	0	0	0	0	0	0
ENSG00000050426.15	349	720	1102	894	634	1087	740	924
ENSG00000110925.6	340	654	567	499	423	783	724	659
ENSG00000135457.9	499	593	570	716	225	464	492	647
ENSG00000244540.2	0	0	0	0	0	0	0	0
ENSG00000257246.1	32	0	55	44	24	11	45	10
ENSG00000200953.1	3	0	7	9	2	12	9	3
ENSG00000199824.1	0	0	0	0	0	0	0	0
ENSG00000184271.16	55	120	296	51	405	395	357	328
ENSG00000278126.1	0	1	20	4	17	39	16	49
ENSG00000183283.15	1720	3573	3076	2809	772	2620	1851	2634
ENSG00000170545.16	2376	1364	1475	2286	30	21	25	41
ENSG00000110934.10	29	84	184	66	47	50	57	68
ENSG00000139610.1	0	0	0	0	0	0	0	0
ENSG00000139629.15	183	350	89	814	19	79	58	89
ENSG00000050438.16	10	20	28	19	72	28	53	95
ENSG00000271065.1	0	0	0	0	0	0	0	0
ENSG00000196876.14	32	16	46	37	20	27	36	31
ENSG00000257851.2	0	0	1	0	0	0	0	0
ENSG00000260122.1	0	0	0	0	1	0	0	0
ENSG00000260473.2	0	0	8	3	0	4	9	3
ENSG00000278451.1	0	0	0	10	0	0	0	0
ENSG00000261586.2	0	0	1	0	0	0	0	0
ENSG00000261308.1	1	0	5	1	6	2	0	0
ENSG00000259887.1	0	0	2	0	8	1	0	0
ENSG00000167612.12	0	0	0	7	0	0	0	0
ENSG00000258021.1	0	1	1	0	0	0	0	0
ENSG00000139567.12	64	578	1350	258	434	835	702	1312
ENSG00000135503.12	1048	913	1084	900	235	347	420	315
ENSG00000206992.1	5	1	4	8	0	0	1	2
ENSG00000161835.10	80	96	262	104	184	330	248	244
ENSG00000123358.19	239	196	135	212	3249	5163	3273	1190
ENSG00000259884.1	0	0	0	0	0	0	0	0
ENSG00000123395.14	632	575	569	627	182	569	410	415
ENSG00000257663.1	0	0	3	0	0	0	0	15
ENSG00000257542.4	0	8	92	33	0	23	4	84
ENSG00000272724.1	0	0	0	0	9	0	0	2
ENSG00000257989.1	0	0	1	0	0	0	0	0
ENSG00000167767.13	2073	644	613	1407	3	0	0	0
ENSG00000257137.5	0	0	0	0	0	0	0	0
ENSG00000258279.2	0	2	2	2	0	0	0	0
ENSG00000257649.1	0	0	0	0	0	0	0	0
ENSG00000135480.14	1794	2643	746	441	0	5	8	17
ENSG00000257671.1	0	0	0	0	0	0	4	0
ENSG00000170442.11	0	0	0	0	0	0	0	2
ENSG00000135477.11	0	0	0	0	0	0	0	0
ENSG00000257830.1	0	0	0	0	0	0	9	0
ENSG00000205426.10	0	0	0	0	0	0	3	2
ENSG00000257829.1	13	0	1	8	0	6	11	9
ENSG00000170523.3	0	2	0	0	0	0	0	0
ENSG00000274928.6	0	0	0	0	0	0	0	0
ENSG00000135443.8	0	0	0	0	0	0	0	0
ENSG00000161849.3	7	0	0	0	0	0	2	0
ENSG00000258253.1	0	0	0	0	0	0	0	0
ENSG00000161850.2	0	0	0	0	0	0	0	0
ENSG00000257500.1	0	0	0	0	0	0	0	0
ENSG00000257844.1	0	0	0	0	0	0	0	0
ENSG00000170454.5	0	6	0	18	0	0	0	0
ENSG00000185479.5	30668	27988	5101	68205	0	0	0	0
ENSG00000170465.9	42012	25469	1817	70456	0	0	0	0
ENSG00000205420.10	345104	391485	27495	479862	0	0	0	0
ENSG00000186081.11	279102	289020	179826	253150	0	0	0	8
ENSG00000139648.6	0	0	0	0	0	0	0	0
ENSG00000170484.9	1	24	6	0	0	0	0	0
ENSG00000170486.10	0	0	1	0	0	0	0	0
ENSG00000257495.5	0	0	0	0	0	0	0	0
ENSG00000186049.8	4	0	0	0	0	0	0	0
ENSG00000258120.1	0	0	0	0	0	0	0	0
ENSG00000172867.3	27	0	6	4	0	1	0	0
ENSG00000167768.4	649	102	5	88	0	0	0	2
ENSG00000189182.9	0	0	2	0	0	0	0	0
ENSG00000257700.1	0	0	0	0	0	0	0	0
ENSG00000257402.2	0	0	0	0	0	0	0	0
ENSG00000258036.2	0	0	0	0	0	0	0	0
ENSG00000257616.1	0	0	0	0	0	0	0	0
ENSG00000257343.1	0	0	0	0	0	0	0	0
ENSG00000257675.1	1	1	0	3	0	0	0	0
ENSG00000257125.1	0	0	0	0	0	0	0	0
ENSG00000258071.1	0	0	0	0	0	0	0	0
ENSG00000185069.2	0	0	0	0	0	0	0	0
ENSG00000257404.1	0	0	0	0	0	0	0	0
ENSG00000186442.7	60	33	22	28	0	0	0	0
ENSG00000170477.12	792607	170513	295701	101950	0	0	0	0
ENSG00000185640.5	1	1	31	50	0	2	0	0
ENSG00000257389.1	0	0	0	0	0	0	0	0
ENSG00000170423.12	11147	5161	9127	5721	0	0	0	0
ENSG00000241146.1	0	0	0	0	0	0	0	0
ENSG00000170421.12	656	1161	814	970	309	348	1029	607
ENSG00000111057.10	2837	2712	2407	2763	16	27	18	42
ENSG00000063046.17	8175	21200	18526	11332	7415	15885	14552	14759
ENSG00000257475.2	18	1	50	92	3	8	21	1
ENSG00000257337.6	45	30	211	52	38	180	132	179
ENSG00000111077.17	312	1489	3806	798	1743	4389	4303	3955
ENSG00000278108.1	0	0	2	0	0	1	0	1
ENSG00000167778.8	1100	1158	1082	1197	432	926	962	957
ENSG00000167779.7	277	688	3829	1581	1333	2816	1077	2829
ENSG00000167780.11	7	0	15	8	5	3	18	0
ENSG00000258074.1	0	0	0	0	0	0	0	0
ENSG00000238669.1	0	0	0	0	0	0	0	0
ENSG00000258016.1	3	0	6	5	0	1	1	1
ENSG00000257790.1	4	0	1	4	0	3	1	0
ENSG00000139631.18	473	305	786	693	552	379	574	427
ENSG00000257808.1	0	0	2	0	0	0	0	0
ENSG00000139651.10	656	815	1331	794	503	952	719	965
ENSG00000139626.15	176	226	225	288	8	4	26	53
ENSG00000172819.16	6029	3250	3165	5767	270	410	207	315
ENSG00000283536.1	0	0	0	0	0	0	0	0
ENSG00000182544.8	1308	888	664	1038	120	236	81	290
ENSG00000135476.11	3108	1535	2072	3691	9	6	38	4
ENSG00000123349.13	836	1849	2507	1279	1197	3724	1871	3467
ENSG00000257605.2	0	0	2	8	2	0	1	2
ENSG00000139637.13	264	437	421	329	261	505	433	422
ENSG00000094914.12	443	799	534	672	331	514	577	547
ENSG00000170374.5	0	0	0	0	0	1	7	0
ENSG00000185591.9	4135	5471	5282	6094	1774	4078	3700	3791
ENSG00000135409.10	0	0	6	1	0	0	1	0
ENSG00000205352.10	156	289	331	277	98	180	191	130
ENSG00000257379.1	0	0	0	0	0	0	0	0
ENSG00000197111.15	1310	1623	2278	2825	1520	2343	1774	2016
ENSG00000282977.1	6	0	15	26	2	9	19	2
ENSG00000273658.1	0	0	0	0	0	0	0	0
ENSG00000139625.12	24	172	313	71	463	679	514	471
ENSG00000270175.1	6	6	18	26	8	20	26	17
ENSG00000139546.10	328	396	386	456	149	238	149	173
ENSG00000267281.2	0	17	2	1	12	6	0	1
ENSG00000139574.8	0	0	0	0	0	0	0	0
ENSG00000170653.18	930	752	941	972	743	893	867	734
ENSG00000257550.1	0	0	0	0	0	0	0	0
ENSG00000275488.1	0	0	0	0	0	0	0	0
ENSG00000135390.17	1204	1580	1633	1533	1018	2155	1910	2373
ENSG00000213470.4	0	0	0	0	0	0	0	0
ENSG00000012822.15	1087	1827	3812	966	3209	5732	5250	3983
ENSG00000260492.2	0	0	0	0	0	0	0	0
ENSG00000260030.1	0	0	0	0	0	0	0	0
ENSG00000253053.1	0	0	0	0	0	0	0	0
ENSG00000249641.2	0	0	0	7	0	0	0	0
ENSG00000123364.4	0	0	0	27	0	0	0	0
ENSG00000123407.3	0	0	0	0	0	0	0	0
ENSG00000228630.5	0	0	0	0	0	0	0	0
ENSG00000275589.1	0	0	0	0	0	0	0	0
ENSG00000277994.1	0	0	0	0	0	0	0	0
ENSG00000274817.1	0	0	0	0	0	0	0	0
ENSG00000277129.1	0	0	0	0	0	0	0	0
ENSG00000123388.4	0	0	0	3	0	0	0	0
ENSG00000251151.2	0	0	0	0	0	0	0	0
ENSG00000180818.4	0	0	0	6	0	0	0	0
ENSG00000273049.1	0	0	0	0	0	0	0	0
ENSG00000197757.7	6	4	1	30	1	2	1	1
ENSG00000207924.3	0	0	0	0	0	0	0	0
ENSG00000250133.2	0	0	0	0	0	0	0	0
ENSG00000180806.4	0	2	2	33	0	0	0	0
ENSG00000250451.5	0	25	0	1	0	0	0	0
ENSG00000037965.5	0	0	0	21	0	0	0	0
ENSG00000198353.7	60	121	129	74	1	13	18	10
ENSG00000273046.1	0	0	0	0	0	0	0	0
ENSG00000260597.1	0	0	0	14	1	2	0	0
ENSG00000172789.3	0	0	0	0	0	0	0	0
ENSG00000207571.1	0	0	0	0	0	0	0	0
ENSG00000248265.1	0	0	1	1	0	1	5	0
ENSG00000250654.7	7	21	42	15	36	14	25	2
ENSG00000249388.1	1	0	0	0	3	0	4	3
ENSG00000250432.5	0	0	4	4	0	0	0	0
ENSG00000202146.1	0	0	0	0	0	0	0	0
ENSG00000123415.15	434	438	601	676	227	335	264	301
ENSG00000250742.2	53	36	141	41	42	114	73	94
ENSG00000283073.1	0	7	11	0	0	7	5	0
ENSG00000260470.1	4	0	15	10	1	5	6	1
ENSG00000257534.1	1	6	4	22	7	0	12	3
ENSG00000248576.1	0	0	0	0	0	1	0	1
ENSG00000094916.14	1984	3644	3361	5153	1729	2116	2528	2777
ENSG00000241785.3	0	1	2	0	0	0	1	2
ENSG00000257596.1	0	0	0	0	0	0	0	0
ENSG00000258344.1	0	5	7	6	5	0	2	1
ENSG00000135486.17	4023	6349	6317	6185	1613	5536	4877	3532
ENSG00000123405.13	3	0	8	10	0	0	5	0
ENSG00000111481.9	1205	2218	1269	1709	331	812	804	875
ENSG00000207381.1	0	0	0	0	0	0	0	0
ENSG00000199122.3	0	0	2	6	0	0	0	0
ENSG00000264028.2	0	0	0	0	0	1	0	0
ENSG00000258137.5	4	1	64	6	70	99	125	40
ENSG00000258086.1	0	6	13	1	42	35	37	16
ENSG00000139572.3	0	0	12	1	0	3	7	2
ENSG00000161642.17	2054	853	752	1230	192	151	136	166
ENSG00000161638.10	423	2611	5611	1438	11966	8518	28341	11961
ENSG00000257477.1	2	0	25	1	10	10	79	23
ENSG00000170627.10	0	0	2	9	0	2	1	0
ENSG00000123338.12	200	769	2057	286	2799	2107	3863	1783
ENSG00000257824.1	0	0	0	0	0	0	0	0
ENSG00000123360.11	45	47	279	56	480	352	720	204
ENSG00000135447.16	0	4	42	7	220	382	251	809
ENSG00000257780.5	0	0	0	0	0	0	0	0
ENSG00000135413.8	0	0	0	0	0	0	0	0
ENSG00000161634.11	0	0	0	0	0	0	0	0
ENSG00000257634.1	0	0	0	0	0	0	0	0
ENSG00000270858.1	0	0	0	0	0	0	0	0
ENSG00000172551.10	0	0	0	3	0	0	0	0
ENSG00000135426.15	5	23	103	21	12	15	7	20
ENSG00000257870.1	0	0	0	0	0	0	0	0
ENSG00000123307.3	0	0	0	0	0	0	0	0
ENSG00000196534.4	0	0	0	0	0	0	0	0
ENSG00000257350.1	0	0	0	0	0	0	0	0
ENSG00000170605.5	0	0	0	0	0	0	0	0
ENSG00000224622.1	0	0	0	0	0	0	0	0
ENSG00000227423.2	0	0	0	0	0	0	0	0
ENSG00000179919.3	0	0	0	0	0	0	0	0
ENSG00000197706.3	0	0	0	0	0	0	0	0
ENSG00000213451.2	0	0	0	0	0	0	0	0
ENSG00000205331.5	0	0	0	0	0	0	0	0
ENSG00000188324.3	0	0	0	0	0	0	0	0
ENSG00000230307.1	0	0	0	0	0	0	0	0
ENSG00000205330.3	0	0	0	0	0	0	0	0
ENSG00000205329.1	0	0	0	0	0	0	0	0
ENSG00000257757.1	0	0	0	0	0	0	0	0
ENSG00000187857.3	0	0	0	0	0	0	0	0
ENSG00000203408.3	0	0	0	0	0	0	0	0
ENSG00000233606.1	0	0	0	0	0	0	0	0
ENSG00000257414.1	0	0	0	0	0	0	0	0
ENSG00000205328.2	0	0	0	0	0	0	0	0
ENSG00000179899.8	62	28	17	7	24	27	15	28
ENSG00000185821.3	0	0	0	0	0	0	0	0
ENSG00000258763.5	0	0	0	0	0	0	0	0
ENSG00000179695.1	0	1	0	1	0	0	0	0
ENSG00000184954.4	0	0	0	0	0	0	0	0
ENSG00000205327.3	0	0	0	0	0	0	0	0
ENSG00000234670.1	0	0	0	0	0	0	0	0
ENSG00000179626.3	0	0	0	0	0	0	0	0
ENSG00000179615.1	0	0	0	0	0	0	0	0
ENSG00000272937.1	0	0	0	0	0	0	0	0
ENSG00000175398.2	0	0	0	0	0	0	0	0
ENSG00000258921.1	0	0	0	0	0	0	0	0
ENSG00000272837.1	0	0	0	0	0	0	0	0
ENSG00000258907.2	0	0	0	0	0	0	0	0
ENSG00000270458.1	0	0	0	0	0	0	0	0
ENSG00000170439.6	0	0	1	0	1	2	1	0
ENSG00000135424.15	86	373	1409	216	3812	3461	6334	6325
ENSG00000258311.5	4	0	22	9	8	15	13	26
ENSG00000135441.7	1	0	41	10	20	27	19	16
ENSG00000135437.9	32	43	102	31	74	52	76	96
ENSG00000135404.11	1714	3148	2786	1479	2670	5530	3968	5712
ENSG00000258056.2	27	130	84	35	74	167	208	140
ENSG00000258045.2	0	0	0	0	0	0	0	0
ENSG00000257384.1	0	0	0	0	0	0	0	0
ENSG00000135414.9	21	66	93	68	242	343	263	274
ENSG00000205323.8	48	3	81	59	42	59	46	53
ENSG00000257390.5	5	1	7	18	1	11	9	2
ENSG00000257509.1	9	2	36	21	22	22	27	24
ENSG00000123353.9	777	877	697	934	105	331	152	182
ENSG00000135392.15	258	474	397	439	221	497	310	422
ENSG00000182796.13	209	168	382	220	212	305	182	246
ENSG00000123342.15	29	73	96	47	332	222	174	202
ENSG00000257966.1	0	0	2	2	0	0	0	0
ENSG00000257569.1	0	0	0	0	0	0	0	0
